Sample,Fetal ECG,Annotation
2006,-0.0023752859345525386,N
2007,-0.003159274579941215,N
2008,-0.003899499280420512,N
2009,-0.00454172452915993,N
2010,-0.005040572436748127,N
2011,-0.005361314820886383,N
2012,-0.005481080783681342,N
2013,-0.0053894795969325225,N
2014,-0.005088641759593119,N
2015,-0.004592687296625818,N
2016,-0.0039266386588821724,N
2017,-0.0031248056776361608,N
2018,-0.0022286843372217487,N
2019,-0.0012844326192218403,N
2020,-0.00034001568218111275,N
2021,0.0005578537437764008,N
2022,0.001366820118496281,N
2023,0.0020518463358256585,N
2024,0.002587823065073449,N
2025,0.002961610910300927,N
2026,0.003173308493380341,N
2027,0.0032365659480888083,N
2028,0.0031778110593714682,N
2029,0.003034327345705081,N
2030,0.0028512202451566734,N
2031,0.0026774246264314426,N
2032,0.0025610320728711713,N
2033,0.002544330413258067,N
2034,0.002659029056936905,N
2035,0.002922175400244314,N
2036,0.003333242760937865,N
2037,0.0038727892687304903,N
2038,0.004502955448601784,N
2039,0.005169898189914889,N
2040,0.005808070395897783,N
2041,0.006346071749448712,N
2042,0.006713635107080236,N
2043,0.006849186004215408,N
2044,0.00670732609719453,N
2045,0.006265550619281221,N
2046,0.005529519680338039,N
2047,0.004536265949993505,N
2048,0.0033548379613173385,N
2049,0.0020840486638760464,N
2050,0.0008472183576966885,N
2051,-0.00021594254568303776,N
2052,-0.000959892871719218,N
2053,-0.0012455811229106666,N
2054,-0.0009536202216434825,N
2055,2.7529680810750974e-06,N
2056,0.001666081478745635,N
2057,0.00402558456135924,N
2058,0.007011553627375231,N
2059,0.010494032322313286,N
2060,0.014286253417365117,N
2061,0.01815292728334569,N
2062,0.02182306758948365,N
2063,0.025006641022706562,N
2064,0.027413978047046705,N
2065,0.02877661003330038,N
2066,0.028868022973393175,A
2067,0.027522750435296405,N
2068,0.024652274375678178,N
2069,0.020256363266488744,N
2070,0.014428748575677237,N
2071,0.007356412503180532,N
2072,-0.0006877862344736749,N
2073,-0.009358914701096073,N
2074,-0.0182594419008823,N
2075,-0.02696314653396182,N
2076,-0.03504180201370024,N
2077,-0.042092686354050855,N
2078,-0.047764813356862536,N
2079,-0.05178180511206991,N
2080,-0.05395954190492786,N
2081,-0.05421713218136612,N
2082,-0.05258031366251299,N
2083,-0.049177072869954354,N
2084,-0.04422598138474796,N
2085,-0.03801841080212095,N
2086,-0.030896324031807147,N
2087,-0.02322768338030257,N
2088,-0.015381629096693081,N
2089,-0.007705463023354244,N
2090,-0.00050514931635347,N
2091,0.005969428047404354,N
2092,0.011533761872170601,N
2093,0.01607243737683979,N
2094,0.01953762604509378,N
2095,0.02194310934018419,N
2096,0.02335485426436296,N
2097,0.02387930782725178,N
2098,0.023650605355486964,N
2099,0.022817812541667565,N
2100,0.021533162359504695,N
2101,0.01994202995989177,N
2102,0.018175139584086977,N
2103,0.01634324446196952,N
2104,0.014534285298409761,N
2105,0.0128128308941834,N
2106,0.011221446368030462,N
2107,0.009783526176587615,N
2108,0.008507071422690806,N
2109,0.00738888092680295,N
2110,0.006418659275376733,N
2111,0.005582618714717936,N
2112,0.004866260025550028,N
2113,0.0042561512398593794,N
2114,0.0037406692160684156,N
2115,0.0033098128664775053,N
2116,0.0029543226823287765,N
2117,0.0026644322245294506,N
2118,0.0024286165856097614,N
2119,0.0022326800014269526,N
2120,0.002059443405854501,N
2121,0.0018891711823370264,N
2122,0.0017007397819340927,N
2123,0.0014734223547649408,N
2124,0.0011890605206352706,N
2125,0.000834328014165736,N
2126,0.0004027664527054861,N
2127,-0.00010370845335202056,N
2128,-0.0006740745951635005,N
2129,-0.00128840033038168,N
2130,-0.001919016639325475,N
2131,-0.002532595930641535,N
2132,-0.0030929630240648888,N
2133,-0.0035643790466240973,N
2134,-0.0039149829711625185,N
2135,-0.004120050567374354,N
2136,-0.0041647353171720605,N
2137,-0.004045989933970697,N
2138,-0.003773432003271997,N
2139,-0.00336901238872719,N
2140,-0.0028654647023010553,N
2141,-0.0023036469552464604,N
2142,-0.0017290154695995532,N
2143,-0.0011875763026854302,N
2144,-0.0007217245425330866,N
2145,-0.00036639861009308915,N
2146,-0.0001459441115158081,N
2147,-7.200446835893826e-05,N
2148,-0.00014264373620105205,N
2149,-0.00034277527214551323,N
2150,-0.0006458341889202211,N
2151,-0.0010165064897324923,N
2152,-0.0014142254938280818,N
2153,-0.001797076283752985,N
2154,-0.0021257188614180805,N
2155,-0.0023669537069202756,N
2156,-0.002496605368331803,N
2157,-0.002501479593467019,N
2158,-0.0023802445489384413,N
2159,-0.0021431873082170616,N
2160,-0.0018108977422115972,N
2161,-0.0014120287616278169,N
2162,-0.0009803666355105588,N
2163,-0.0005515065500467514,N
2164,-0.00015945761232514957,N
2165,0.00016650280161183275,N
2166,0.00040443667117830227,N
2167,0.0005415778900382383,N
2168,0.0005752237594247994,N
2169,0.0005126112140054173,N
2170,0.00036981214390227266,N
2171,0.00016979448084307783,N
2172,-6.010710279079686e-05,N
2173,-0.00029100333537270673,N
2174,-0.0004952196718227335,N
2175,-0.0006487273200454618,N
2176,-0.0007330122870697944,N
2177,-0.000736257647352554,N
2178,-0.0006538196443932632,N
2179,-0.00048806827430927004,N
2180,-0.00024772159496368694,N
2181,5.317538677085136e-05,N
2182,0.00039648730701072565,N
2183,0.0007613328675548901,N
2184,0.0011254685673340286,N
2185,0.0014666745737754244,N
2186,0.0017641189326488723,N
2187,0.0019996692158124863,N
2188,0.0021590982251969335,N
2189,0.002233103129267755,N
2190,0.0022180388615893635,N
2191,0.002116268071063724,N
2192,0.0019360549873016649,N
2193,0.0016909738527727503,N
2194,0.0013988533864122455,N
2195,0.001080326533506636,N
2196,0.000757093315550976,N
2197,0.00045003303143695094,N
2198,0.00017732229299626125,N
2199,-4.727172233626433e-05,N
2200,-0.00021575065202975735,N
2201,-0.00032673774428718805,N
2202,-0.00038569715522016794,N
2203,-0.0004044429527676652,N
2204,-0.0003999243483776471,N
2205,-0.0003923463899108908,N
2206,-0.0004027647295632511,N
2207,-0.00045037441018877983,N
2208,-0.0005497860655162671,N
2209,-0.0007086333015872178,N
2210,-0.0009258654411455848,N
2211,-0.0011910372039821704,N
2212,-0.001484806713466928,N
2213,-0.0017807029638167446,N
2214,-0.002048044007138631,N
2215,-0.0022557067885802667,N
2216,-0.002376298926410123,N
2217,-0.002390186711140384,N
2218,-0.0022888094125769367,N
2219,-0.0020767665932458603,N
2220,-0.0017723016456867673,N
2221,-0.0014060078058069593,N
2222,-0.0010178252524812462,N
2223,-0.0006526411482571566,N
2224,-0.00035500662214238426,N
2225,-0.00016361162654219522,N
2226,-0.00010619365400111629,N
2227,-0.00019550236277934087,N
2228,-0.00042681615284566847,N
2229,-0.0007773314789849181,N
2230,-0.001207543974461458,N
2231,-0.0016645323753543874,N
2232,-0.002086859160350236,N
2233,-0.0024106321068100146,N
2234,-0.0025761440406185136,N
2235,-0.002534435013790147,N
2236,-0.0022531063435526698,N
2237,-0.001720760238173263,N
2238,-0.0009495437598600357,N
2239,2.4558270483737802e-05,N
2240,0.00114381874073679,N
2241,0.002333139680881703,N
2242,0.0035063356920824627,N
2243,0.004573745933319012,N
2244,0.005450435143673239,N
2245,0.006064171962168433,N
2246,0.006362390153730227,N
2247,0.006317438824774565,N
2248,0.00592959664838653,N
2249,0.005227542093130939,N
2250,0.004266214439833187,N
2251,0.0031222486068745643,N
2252,0.0018874006679105103,N
2253,0.0006605779355571025,N
2254,-0.0004607761719133107,N
2255,-0.0013891352038450653,N
2256,-0.0020544021850852174,N
2257,-0.0024098093386950795,N
2258,-0.0024356976599905333,N
2259,-0.002140871095182768,N
2260,-0.0015614410987634232,N
2261,-0.0007573014561750046,N
2262,0.00019341639510676804,N
2263,0.0012013809075526688,N
2264,0.0021739417063264452,N
2265,0.0030231485161557265,N
2266,0.0036732093588471956,N
2267,0.004066754456725129,N
2268,0.004169387201548407,A
2269,0.003972161531801837,N
2270,0.0034918135130366326,N
2271,0.0027687752329181685,N
2272,0.0018631911032107092,N
2273,0.0008493219684843546,N
2274,-0.00019115312872243983,N
2275,-0.001176351315915682,N
2276,-0.0020313018470991375,N
2277,-0.002694365502134813,N
2278,-0.0031224180313568703,N
2279,-0.0032943577302836963,N
2280,-0.0032126338466035393,N
2281,-0.002902658941827352,N
2282,-0.002410153028246389,N
2283,-0.0017966545113216078,N
2284,-0.001133604249304595,N
2285,-0.0004955467977438867,N
2286,4.6917052370186805e-05,N
2287,0.0004337608576389182,N
2288,0.0006211149221443522,N
2289,0.0005852694197862777,N
2290,0.00032472367729831434,N
2291,-0.00013989735276372225,N
2292,-0.0007680249729088034,N
2293,-0.0015031854027360793,N
2294,-0.0022784777963145452,N
2295,-0.0030229485352275256,N
2296,-0.0036682506814561754,N
2297,-0.004154965574917331,N
2298,-0.004438004214012834,N
2299,-0.004490596066899914,N
2300,-0.004306506796253151,N
2301,-0.0039002941134338082,N
2302,-0.003305599276377416,N
2303,-0.0025716641168446355,N
2304,-0.001758439138244668,N
2305,-0.0009307849092223041,N
2306,-0.00015235003993350194,N
2307,0.0005202721719494973,N
2308,0.0010425477001151289,N
2309,0.001385699595402782,N
2310,0.0015387684342203951,N
2311,0.001508868141648009,N
2312,0.0013196483857808865,N
2313,0.001008153204233515,N
2314,0.0006204268031751045,N
2315,0.00020634219460611354,N
2316,-0.00018579890020712476,N
2317,-0.0005143304561604458,N
2318,-0.0007484233225885046,N
2319,-0.0008709814968018425,N
2320,-0.0008799251754463441,N
2321,-0.0007877271893151379,N
2322,-0.0006192694015393934,N
2323,-0.0004082845110941245,N
2324,-0.0001928167303058446,N
2325,-1.0246739651776601e-05,N
2326,0.00010753250978285794,N
2327,0.0001382347299008031,N
2328,7.213727137293587e-05,N
2329,-8.643303884002843e-05,N
2330,-0.0003192190754553317,N
2331,-0.0005957132788499437,N
2332,-0.0008761946223793661,N
2333,-0.0011157929579450987,N
2334,-0.0012691645731132606,N
2335,-0.0012953178163702004,N
2336,-0.0011621231895182836,N
2337,-0.0008500760374600613,N
2338,-0.0003549486422101189,N
2339,0.0003109327406701045,N
2340,0.001118928652942342,N
2341,0.002025852071628322,N
2342,0.0029771273888034027,N
2343,0.003911082425829481,N
2344,0.0047640059035168126,N
2345,0.005475525679481251,N
2346,0.005993822695321615,N
2347,0.00628019806543029,N
2348,0.006312560455155513,N
2349,0.006087496265774149,N
2350,0.00562071546930912,N
2351,0.00494581404685934,N
2352,0.004111443969973483,N
2353,0.0031771238774330308,N
2354,0.0022080516402845675,N
2355,0.0012693846506874064,N
2356,0.00042052192911319993,N
2357,-0.0002900582958529707,N
2358,-0.0008288892724834933,N
2359,-0.0011801161852501066,N
2360,-0.001346341537503451,N
2361,-0.001347642883229171,N
2362,-0.0012188928333460303,N
2363,-0.0010056934216070741,N
2364,-0.0007593750176651328,N
2365,-0.0005315910302530275,N
2366,-0.00036906066168516645,N
2367,-0.00030897677909543994,N
2368,-0.00037551195001416486,N
2369,-0.0005777325732898888,N
2370,-0.0009090815025181761,N
2371,-0.0013484293183485944,N
2372,-0.001862540321449762,N
2373,-0.0024096670806008943,N
2374,-0.002943889663703315,N
2375,-0.003419759735386911,N
2376,-0.0037967958030176874,N
2377,-0.004043400036005925,N
2378,-0.004139825299134227,N
2379,-0.0040799100205532735,N
2380,-0.00387141343897227,N
2381,-0.003534917108394073,N
2382,-0.0031013999104044176,N
2383,-0.002608730029975691,N
2384,-0.0020974338254784375,N
2385,-0.001606185852295589,N
2386,-0.0011675082294765697,N
2387,-0.0008041645401300091,N
2388,-0.0005266766642290708,N
2389,-0.0003322798399190008,N
2390,-0.000205470932753358,N
2391,-0.00012011838030100685,N
2392,-4.2915546752613946e-05,N
2393,6.220339389001095e-05,N
2394,0.0002291845691047101,N
2395,0.0004850726220402321,N
2396,0.0008458816104615234,N
2397,0.0013136054899420895,N
2398,0.0018747312854788308,N
2399,0.0025004548837502727,N
2400,0.0031486165863208633,N
2401,0.0037671917313891927,N
2402,0.004299009462127933,N
2403,0.004687244945619548,N
2404,0.004881147089068969,N
2405,0.004841430709190216,N
2406,0.00454478198708556,N
2407,0.003986999764134458,N
2408,0.0031844207297506396,N
2409,0.002173445850755536,N
2410,0.0010081816399166391,N
2411,-0.00024359207458586902,N
2412,-0.0015057441347892774,N
2413,-0.0026998967358395514,N
2414,-0.003751743105266857,N
2415,-0.004597006366742494,N
2416,-0.005186518115028867,N
2417,-0.0054899870318187655,N
2418,-0.005498149328385306,N
2419,-0.005223132930766065,N
2420,-0.0046970182337898,N
2421,-0.003968732793224043,N
2422,-0.0030995634521908243,N
2423,-0.00215769073780894,N
2424,-0.0012122338512022969,N
2425,-0.0003273352536512462,N
2426,0.0004431881682350258,N
2427,0.0010601452098391276,N
2428,0.0015018277553230236,N
2429,0.0017651596585150967,N
2430,0.0018650298290038613,N
2431,0.001831877251749285,N
2432,0.001707770838989292,N
2433,0.0015413843609479924,N
2434,0.0013823873185230724,N
2435,0.0012758394087857277,N
2436,0.0012571785214891009,N
2437,0.0013483292177829257,N
2438,0.0015553381786861918,N
2439,0.001867777683517924,N
2440,0.0022599639350368056,N
2441,0.0026938351060170557,N
2442,0.0031231496808420333,N
2443,0.0034985241610744253,N
2444,0.0037727496224001533,N
2445,0.0039058173593308886,N
2446,0.0038691409283146986,N
2447,0.0036485712303188007,N
2448,0.0032459435630897834,N
2449,0.0026790511806572964,N
2450,0.001980093000098253,N
2451,0.001192782596419132,N
2452,0.00036842138872137753,N
2453,-0.00043867988043139617,N
2454,-0.0011760071263037504,N
2455,-0.0017974513590680934,N
2456,-0.0022673265810118815,N
2457,-0.002563461909297281,N
2458,-0.002679110114750873,N
2459,-0.0026235071238577836,N
2460,-0.0024210215908461695,N
2461,-0.0021089484294417762,N
2462,-0.001734120556135333,N
2463,-0.0013486289850243118,N
2464,-0.0010050379119918968,N
2465,-0.0007515428997737866,N
2466,-0.0006275357657105092,N
2467,-0.0006600058489409763,N
2468,-0.0008611272183124081,N
2469,-0.0012272631129373996,N
2470,-0.0017394744414608628,N
2471,-0.002365463536154495,N
2472,-0.0030627348854387333,N
2473,-0.003782630530254747,N
2474,-0.00447481761629039,N
2475,-0.005091779619879368,N
2476,-0.005592887582090918,N
2477,-0.00594768929931186,N
2478,-0.006138138275605803,N
2479,-0.006159582038052871,N
2480,-0.0060204386818943035,N
2481,-0.005740610371999072,N
2482,-0.005348807791927644,N
2483,-0.004879076398646068,N
2484,-0.0043669047873149385,N
2485,-0.003845342371849142,N
2486,-0.0033415520652364306,N
2487,-0.0028741753936043684,N
2488,-0.002451797340278202,N
2489,-0.00207267173217757,N
2490,-0.0017257136858409498,N
2491,-0.0013925997652829523,N
2492,-0.0010506636646512675,N
2493,-0.000676162732693363,N
2494,-0.00024744033997684374,N
2495,0.00025246899089302957,N
2496,0.0008341538797184448,N
2497,0.001501276556790167,N
2498,0.002251199408751887,N
2499,0.0030766474688273806,N
2500,0.003968109925826095,N
2501,0.0049165693573603305,N
2502,0.005916087720531937,N
2503,0.006965780115870009,N
2504,0.008070770525721698,N
2505,0.009241839071859043,N
2506,0.010493624388971839,N
2507,0.01184142402477795,N
2508,0.013296826015471252,N
2509,0.014862587248366931,N
2510,0.016527325515009857,N
2511,0.01826068903658514,N
2512,0.020009693364446995,N
2513,0.021696864649639054,N
2514,0.023220702973071227,N
2515,0.024458789355903638,N
2516,0.025273620870266713,N
2517,0.025520990802823558,A
2518,0.025060459328369887,N
2519,0.023767208910216556,N
2520,0.021544369525160798,N
2521,0.01833475264323518,N
2522,0.014130872047105279,N
2523,0.008982175384508007,N
2524,0.0029985743061911427,N
2525,-0.003650363771460242,N
2526,-0.010740839581688937,N
2527,-0.01800473457585096,N
2528,-0.025143479195793895,N
2529,-0.03184497622117691,N
2530,-0.037802383504104226,N
2531,-0.04273336505687192,N
2532,-0.04639834141770691,N
2533,-0.04861631779552724,N
2534,-0.04927704154299925,N
2535,-0.04834852754235378,N
2536,-0.04587936450927048,N
2537,-0.04199563768707691,N
2538,-0.036892731074967614,N
2539,-0.030822667697922225,N
2540,-0.024077979621401582,N
2541,-0.016973346307820807,N
2542,-0.009826381349717766,N
2543,-0.002938971445961127,N
2544,0.00341952382302334,N
2545,0.009026105688654218,N
2546,0.013714183775105363,N
2547,0.01737935387011377,N
2548,0.019980770915290328,N
2549,0.021538312295884404,N
2550,0.022126016215189396,N
2551,0.021862513846335047,N
2552,0.02089933803241897,N
2553,0.019408074608822854,N
2554,0.017567323265795878,N
2555,0.01555036388302714,N
2556,0.013514300498127876,N
2557,0.0115912984104166,N
2558,0.009882354846249525,N
2559,0.008453856980980706,N
2560,0.007336985385061215,N
2561,0.006529821225001945,N
2562,0.006001824256893737,N
2563,0.005700183027494407,N
2564,0.0055574135032675975,N
2565,0.005499505882200624,N
2566,0.0054538963440174,N
2567,0.005356576851020739,N
2568,0.005157757608784733,N
2569,0.004825660632047707,N
2570,0.004348230268721733,N
2571,0.0037327661466028425,N
2572,0.003003684182559575,N
2573,0.0021987696190106194,N
2574,0.0013643906061854313,N
2575,0.0005501886245081502,N
2576,-0.00019624164893987573,N
2577,-0.0008342134430010396,N
2578,-0.0013339480827011434,N
2579,-0.0016793945601882106,N
2580,-0.0018696442558348097,N
2581,-0.001918828635231283,N
2582,-0.0018545137585510827,N
2583,-0.001714733867623966,N
2584,-0.0015439241397525011,N
2585,-0.001388112453802773,N
2586,-0.0012898090635191108,N
2587,-0.0012830880073051263,N
2588,-0.0013893761720351408,N
2589,-0.0016144414353527136,N
2590,-0.001946987030699348,N
2591,-0.002359110817043762,N
2592,-0.0028086871568709735,N
2593,-0.003243503767723157,N
2594,-0.0036067712733278117,N
2595,-0.0038434485246496247,N
2596,-0.003906710259256618,N
2597,-0.0037638356210857914,N
2598,-0.0034008238731187655,N
2599,-0.002825151906200895,N
2600,-0.0020662736463784043,N
2601,-0.001173708852774701,N
2602,-0.00021285039968584795,N
2603,0.0007411025272233397,N
2604,0.0016104438431303358,N
2605,0.0023226963433277516,N
2606,0.00281793330118562,N
2607,0.003054885615285804,N
2608,0.0030151772859472003,N
2609,0.002705245045908682,N
2610,0.002155753174202399,N
2611,0.0014185827788166013,N
2612,0.000561728102618249,N
2613,-0.0003373544087997376,N
2614,-0.00119924641806165,N
2615,-0.0019501435875866546,N
2616,-0.0025287396936774093,N
2617,-0.0028917363340014556,N
2618,-0.0030174469259212277,N
2619,-0.002907166160794651,N
2620,-0.002584211616111529,N
2621,-0.0020907907467574986,N
2622,-0.0014830766400002083,N
2623,-0.0008250594848971922,N
2624,-0.00018185241258139505,N
2625,0.00038684120018662565,N
2626,0.0008324426712084783,N
2627,0.0011218555361180013,N
2628,0.0012400910360042035,N
2629,0.0011909795526378762,N
2630,0.0009959828864923943,N
2631,0.000691302919468482,N
2632,0.0003236330907283532,N
2633,-5.498743170844862e-05,N
2634,-0.0003926872085845941,N
2635,-0.0006430941921021019,N
2636,-0.0007699700912087491,N
2637,-0.0007507166175184882,N
2638,-0.000578447996521976,N
2639,-0.00026247466140656147,N
2640,0.00017279773119555165,N
2641,0.0006903971849568307,N
2642,0.001244452909155808,N
2643,0.0017846133018803994,N
2644,0.002260772175607677,N
2645,0.0026276564419623243,N
2646,0.0028488678668993654,N
2647,0.0029000440206652773,N
2648,0.0027708978582610716,N
2649,0.0024660005769911804,N
2650,0.002004278323397099,N
2651,0.0014172919768356822,N
2652,0.000746455380792123,N
2653,3.941898151954919e-05,N
2654,-0.0006540953869874738,N
2655,-0.0012866739245294293,N
2656,-0.001817432163246385,N
2657,-0.0022156885435037793,N
2658,-0.0024637186958744927,N
2659,-0.0025582844074574685,N
2660,-0.0025107445360005943,N
2661,-0.0023457024851303307,N
2662,-0.002098304695481792,N
2663,-0.0018104536901089212,N
2664,-0.0015263162093806081,N
2665,-0.0012875769983194476,N
2666,-0.0011289080658547991,N
2667,-0.0010740977083257604,N
2668,-0.0011332221447893736,N
2669,-0.0013011518382457375,N
2670,-0.001557568678653993,N
2671,-0.001868534291133857,N
2672,-0.0021895041528362516,N
2673,-0.002469542813471496,N
2674,-0.0026563777937833703,N
2675,-0.0027018438099566306,N
2676,-0.0025672207329813963,N
2677,-0.002227962567583182,N
2678,-0.0016773532665072532,N
2679,-0.0009287063850501718,N
2680,-1.5842022620440414e-05,N
2681,0.0010082841258725404,N
2682,0.0020747695165141025,N
2683,0.003103583988176459,N
2684,0.00400968528202242,N
2685,0.004709970949903384,N
2686,0.005130511153377388,N
2687,0.005213449035284659,N
2688,0.0049229428057183154,N
2689,0.004249563790405477,N
2690,0.0032126616569430073,N
2691,0.0018603596402621992,N
2692,0.0002670406066386056,N
2693,-0.0014715835313087778,N
2694,-0.003245479901314413,N
2695,-0.004938806191918766,N
2696,-0.006439160648688049,N
2697,-0.007646688570413264,N
2698,-0.008482138652266148,N
2699,-0.008893034823604762,N
2700,-0.008857293721051571,N
2701,-0.008383864789113807,N
2702,-0.007510283712210561,N
2703,-0.006297385132669509,N
2704,-0.004821779256869197,N
2705,-0.003167009659250154,N
2706,-0.0014145226059625107,N
2707,0.00036435528604997235,N
2708,0.0021143407768850356,N
2709,0.0037992054900743265,N
2710,0.005401474680868534,N
2711,0.006918902425432276,N
2712,0.008358301293381075,N
2713,0.009727714585973771,N
2714,0.011028188942126378,N
2715,0.012246500880089512,N
2716,0.01335010652989961,N
2717,0.014285330860079954,N
2718,0.014979409355892443,N
2719,0.015346468516075606,A
2720,0.015296933942277454,N
2721,0.01474927534687348,N
2722,0.013642549868313859,N
2723,0.011947988813421276,N
2724,0.009677936536512605,N
2725,0.006890776535951811,N
2726,0.0036910013746158927,N
2727,0.0002242060609924257,N
2728,-0.003332588148596048,N
2729,-0.006784322771288063,N
2730,-0.009933631112032567,N
2731,-0.012597285420433311,N
2732,-0.014621677085982852,N
2733,-0.01589577296498973,N
2734,-0.016360295912912423,N
2735,-0.016012317806519533,N
2736,-0.01490496416599289,N
2737,-0.013142436459751801,N
2738,-0.01087099303799665,N
2739,-0.00826684508418792,N
2740,-0.005522103502297842,N
2741,-0.0028299702141037462,N
2742,-0.0003703342487998892,N
2743,0.0017031609021898075,N
2744,0.0032736512073521036,N
2745,0.004268443218532954,N
2746,0.004662751650757979,N
2747,0.004479554606605319,N
2748,0.0037856508933861227,N
2749,0.002684318038579695,N
2750,0.001305251665203862,N
2751,-0.00020731051998853356,N
2752,-0.0017072336180410036,N
2753,-0.0030588018708982067,N
2754,-0.00414765564787755,N
2755,-0.004889438984941412,N
2756,-0.005235470217151951,N
2757,-0.005175032307386401,N
2758,-0.004734196803505876,N
2759,-0.003971414487856309,N
2760,-0.0029703973098918843,N
2761,-0.001831054172725092,N
2762,-0.0006594039903299264,N
2763,0.0004425454241025698,N
2764,0.0013860017080356587,N
2765,0.0021028575797649935,N
2766,0.0025508171774600566,N
2767,0.0027158296635252694,N
2768,0.002611757295923352,N
2769,0.0022774663526813972,N
2770,0.0017717499775624333,N
2771,0.0011666604541884465,N
2772,0.0005399414964934216,N
2773,-3.269505236611358e-05,N
2774,-0.0004847161548580878,N
2775,-0.000764687746429651,N
2776,-0.0008404607847428929,N
2777,-0.0007013036847869715,N
2778,-0.0003578736103732494,N
2779,0.00015986671489061092,N
2780,0.0008064853658107743,N
2781,0.0015262137580810923,N
2782,0.002258815741025229,N
2783,0.002945590553588609,N
2784,0.0035349232828553825,N
2785,0.003986867463648249,N
2786,0.004276361672459175,N
2787,0.00439483241168268,N
2788,0.004350101998244186,N
2789,0.0041646834934773854,N
2790,0.0038726884127268497,N
2791,0.003515687474132468,N
2792,0.003137947351374988,N
2793,0.0027815157073948636,N
2794,0.002481637963373569,N
2795,0.0022629577631495075,N
2796,0.0021368793667345654,N
2797,0.002100359130570125,N
2798,0.0021362523188882573,N
2799,0.0022151823390651614,N
2800,0.002298739315622837,N
2801,0.0023436743033827087,N
2802,0.0023066532501463174,N
2803,0.002149083125902448,N
2804,0.0018415244874269954,N
2805,0.0013672557249196082,N
2806,0.0007246450373429758,N
2807,-7.189613955809553e-05,N
2808,-0.0009924740033064921,N
2809,-0.0019937502148141407,N
2810,-0.0030222888706396547,N
2811,-0.00401892178135946,N
2812,-0.004923735308412978,N
2813,-0.0056812080709015365,N
2814,-0.006245003470503901,N
2815,-0.006581955919161004,N
2816,-0.006674882965931724,N
2817,-0.006523988055948726,N
2818,-0.006146762863124229,N
2819,-0.005576433016707656,N
2820,-0.004859108285782637,N
2821,-0.004049896024107401,N
2822,-0.00320831199294188,N
2823,-0.0023933713212775875,N
2824,-0.0016587622351092494,N
2825,-0.0010484971879695343,N
2826,-0.0005934011953095926,N
2827,-0.0003087343884907014,N
2828,-0.0001931544047519919,N
2829,-0.0002291096285728626,N
2830,-0.0003846290362093687,N
2831,-0.0006163526733164867,N
2832,-0.0008735396728563045,N
2833,-0.0011027065414635176,N
2834,-0.0012524943032830753,N
2835,-0.0012783436483980654,N
2836,-0.0011465732808469996,N
2837,-0.0008375059384234443,N
2838,-0.00034736571409753466,N
2839,0.00031122429180224326,N
2840,0.0011101891458725555,N
2841,0.0020083041547327633,N
2842,0.002954634010155727,N
2843,0.0038927873049043396,N
2844,0.004765596084367064,N
2845,0.005519800359235743,N
2846,0.006110325235540606,N
2847,0.006503779959745609,N
2848,0.006680879155629384,N
2849,0.0066375815379743006,N
2850,0.006384854300663809,N
2851,0.0059470944457803735,N
2852,0.005359361563234106,N
2853,0.004663689150850009,N
2854,0.0039048342497534144,N
2855,0.003125889754241034,N
2856,0.002364210068107729,N
2857,0.0016480785081624395,N
2858,0.0009944713048308839,N
2859,0.00040815758271808454,N
2860,-0.00011776589311228287,N
2861,-0.0005999555666173667,N
2862,-0.0010617114062148228,N
2863,-0.0015289948714380783,N
2864,-0.002025986541242441,N
2865,-0.0025706537116040253,N
2866,-0.0031708208870364677,N
2867,-0.0038212207528225,N
2868,-0.004501941463100704,N
2869,-0.005178568408632447,N
2870,-0.005804145502453376,N
2871,-0.006322869964173884,N
2872,-0.006675217063743452,N
2873,-0.006804002634407789,N
2874,-0.006660760782096035,N
2875,-0.006211759540144869,N
2876,-0.005443001324296262,N
2877,-0.0043636481505756235,N
2878,-0.0030074569495598825,N
2879,-0.0014319916968230512,N
2880,0.000284416562620313,N
2881,0.0020477769815701427,N
2882,0.0037552235396283566,N
2883,0.005302911589005236,N
2884,0.006594334137845603,N
2885,0.007548301875179762,N
2886,0.008105839356330606,N
2887,0.00823533486923622,N
2888,0.007935438754692957,N
2889,0.007235417171011558,N
2890,0.006192909166496624,N
2891,0.004889276871586546,N
2892,0.003422957703503777,N
2893,0.0019014042744089081,N
2894,0.00043231775946647976,N
2895,-0.0008850643472651017,N
2896,-0.001967876509526175,N
2897,-0.0027560543160841714,N
2898,-0.0032167397832999893,N
2899,-0.0033462943587564036,N
2900,-0.0031697613185280252,N
2901,-0.0027378481209697726,N
2902,-0.002121726803101087,N
2903,-0.0014061523236609955,N
2904,-0.0006815513490106782,N
2905,-3.582032345197141e-05,N
2906,0.0004534157140921758,N
2907,0.0007253913708911233,N
2908,0.0007410671093775573,N
2909,0.0004858796818357638,N
2910,-2.9805457666377703e-05,N
2911,-0.0007724966565155494,N
2912,-0.0016893775717901575,N
2913,-0.0027136763454043418,N
2914,-0.0037710501819032236,N
2915,-0.004786372451617121,N
2916,-0.005690304172201689,N
2917,-0.006425071782232991,N
2918,-0.006948952123923,N
2919,-0.00723908394967391,N
2920,-0.007292382739479475,N
2921,-0.007124521629385291,N
2922,-0.006767135528178575,N
2923,-0.006263585080944315,N
2924,-0.005663760847036533,N
2925,-0.0050184987907912855,N
2926,-0.004374206349292172,N
2927,-0.003768263604925992,N
2928,-0.0032256724595439955,N
2929,-0.0027572870316691406,N
2930,-0.0023597833241300785,N
2931,-0.002017333963650859,N
